;|||552|||35|||49|||0
;|||558|||36|||6|||0
;|||559|||36|||13|||0
;|||560|||36|||38|||0
;|||561|||36|||49|||0
;|||565|||36|||83|||0
;|||569|||37|||6|||0
;|||570|||37|||13|||0
;|||571|||37|||45|||0
;|||572|||37|||56|||0
;|||580|||38|||6|||0
;|||581|||38|||13|||0
;|||582|||38|||20|||0
;|||583|||38|||45|||0
;|||584|||38|||56|||0
;|||588|||38|||101|||0
;|||592|||39|||6|||0
;|||593|||39|||32|||0
;|||594|||39|||45|||0
;|||597|||39|||69|||0
;|||605|||40|||6|||0
;|||606|||40|||13|||0
;|||607|||40|||25|||0
;|||608|||40|||57|||0
;|||609|||40|||68|||0
;|||613|||40|||111|||0
;|||617|||41|||6|||0
;|||618|||41|||17|||0
;|||619|||41|||45|||0
;|||620|||41|||53|||0
;|||621|||41|||64|||0
;|||622|||41|||75|||0
;|||639|||42|||6|||0
;|||640|||42|||13|||0
;|||641|||42|||20|||0
;|||642|||42|||51|||0
;|||643|||42|||56|||0
;|||644|||42|||61|||0
;|||645|||42|||66|||0
;|||646|||42|||69|||0
;|||658|||43|||6|||0
;|||659|||43|||13|||0
;|||660|||43|||20|||0
;|||661|||43|||27|||0
;|||662|||43|||34|||0
;|||663|||43|||41|||0
;|||664|||43|||73|||0
;|||666|||43|||92|||0
;|||673|||44|||6|||0
;|||674|||44|||13|||0
;|||675|||44|||45|||0
;|||676|||44|||72|||0
;|||677|||44|||79|||0
;|||685|||45|||6|||0
;|||686|||45|||34|||0
;|||687|||45|||45|||0
;|||688|||45|||50|||0
;|||697|||46|||6|||0
;|||698|||46|||32|||0
;|||699|||46|||37|||0
;|||700|||46|||42|||0
;|||701|||46|||47|||0
;|||704|||46|||71|||0
;|||715|||47|||6|||0
;|||716|||47|||13|||0
;|||717|||47|||20|||0
;|||718|||47|||54|||0
;|||719|||47|||65|||0
;|||720|||47|||76|||0
;|||735|||48|||6|||0
;|||736|||48|||13|||0
;|||737|||48|||45|||0
;|||738|||48|||56|||0
;|||742|||48|||95|||0
;|||746|||49|||6|||0
;|||747|||49|||13|||0
;|||748|||49|||39|||0
;|||749|||49|||50|||0
;|||757|||50|||6|||0
;|||758|||50|||13|||0
;|||759|||50|||20|||0
;|||760|||50|||46|||0
;|||761|||50|||60|||0
;|||769|||51|||6|||0
;|||770|||51|||22|||0
;|||771|||51|||34|||0
;|||794|||52|||6|||0
;|||795|||52|||28|||0
;|||796|||52|||39|||0
;|||805|||53|||6|||0
;|||806|||53|||37|||0
;|||807|||53|||45|||0
;|||808|||53|||58|||0
;|||811|||53|||87|||0
;|||823|||54|||6|||0
;|||824|||54|||38|||0
;|||825|||54|||49|||0
;|||839|||55|||6|||0
;|||840|||55|||13|||0
;|||841|||55|||20|||0
;|||842|||55|||47|||0
;|||843|||55|||62|||0
;|||858|||56|||6|||0
;|||859|||56|||13|||0
;|||860|||56|||20|||0
;|||861|||56|||27|||0
;|||862|||56|||34|||0
;|||863|||56|||63|||0
;|||864|||56|||78|||0
;|||868|||56|||123|||0
;|||872|||57|||6|||0
;|||873|||57|||13|||0
;|||874|||57|||20|||0
;|||875|||57|||35|||0
;|||876|||57|||47|||0
;|||877|||57|||63|||0
;|||905|||58|||6|||0
;|||906|||58|||32|||0
;|||907|||58|||37|||0
;|||908|||58|||42|||0
;|||909|||58|||47|||0
;|||910|||58|||50|||0
;|||913|||58|||73|||0
;|||923|||59|||6|||0
;|||924|||59|||32|||0
;|||925|||59|||43|||0
;|||929|||59|||83|||0
;|||941|||60|||6|||0
;|||942|||60|||24|||0
;|||943|||60|||27|||0
;|||944|||60|||30|||0
;|||945|||60|||33|||0
;|||946|||60|||36|||0
;|||947|||60|||39|||0
;|||948|||60|||50|||0
;|||949|||60|||61|||0
;|||967|||61|||6|||0
;|||968|||61|||32|||0
;|||969|||61|||43|||0
;|||970|||61|||48|||0
;|||971|||61|||53|||0
;|||972|||61|||58|||0
;|||975|||61|||84|||0
;|||985|||62|||6|||0
;|||986|||62|||13|||0
;|||987|||62|||20|||0
;|||988|||62|||51|||0
;|||989|||62|||65|||0
;|||990|||62|||68|||0
;|||997|||63|||6|||0
;|||998|||63|||25|||0
;|||999|||63|||36|||0
;|||1000|||63|||47|||0
;|||1004|||63|||79|||0
;|||1005|||63|||88|||0
;|||1015|||64|||6|||0
;|||1016|||64|||31|||0
;|||1017|||64|||42|||0
;|||1021|||64|||74|||0
;|||1033|||65|||6|||0
;|||1034|||65|||13|||0
;|||1035|||65|||38|||0
;|||1036|||65|||52|||0
;|||1039|||65|||76|||0
;|||1050|||66|||6|||0
;|||1051|||66|||36|||0
;|||1052|||66|||47|||0
;|||1053|||66|||60|||0
;|||1068|||67|||6|||0
;|||1069|||67|||13|||0
;|||1070|||67|||41|||0
;|||1071|||67|||52|||0
;|||1073|||67|||63|||0
;|||1079|||68|||6|||0
;|||1080|||68|||16|||0
;|||1081|||68|||22|||0
;|||1082|||68|||28|||0
;|||1083|||68|||34|||0
;|||1084|||68|||56|||0
;|||1085|||68|||65|||0
;|||1086|||68|||76|||0
;|||1098|||69|||6|||0
;|||1099|||69|||31|||0
;|||1100|||69|||42|||0
;|||1101|||69|||45|||0
;|||1115|||70|||6|||0
;|||1116|||70|||13|||0
;|||1117|||70|||20|||0
;|||1118|||70|||27|||0
;|||1119|||70|||45|||0
;|||1120|||70|||51|||0
;|||1121|||70|||66|||0
;|||1122|||70|||77|||0
;|||1123|||70|||82|||0
;|||1126|||70|||120|||0
;|||1130|||71|||6|||0
;|||1131|||71|||32|||0
;|||1132|||71|||43|||0
;|||1146|||72|||6|||0
;|||1147|||72|||35|||0
;|||1148|||72|||50|||0
;|||1151|||72|||74|||0
;|||1152|||72|||84|||0
;|||1163|||73|||6|||0
;|||1164|||73|||13|||0
;|||1165|||73|||20|||0
;|||1166|||73|||46|||0
;|||1167|||73|||57|||0
;|||1168|||73|||70|||0
;|||1169|||73|||73|||0
;|||1170|||73|||88|||0
;|||1189|||74|||6|||0
;|||1190|||74|||26|||0
;|||1191|||74|||29|||0
;|||1192|||74|||40|||0
;|||1193|||74|||48|||0
;|||1207|||75|||6|||0
;|||1208|||75|||13|||0
;|||1209|||75|||49|||0
;|||1231|||76|||6|||0
;|||1232|||76|||32|||0
;|||1233|||76|||33|||0
;|||1234|||76|||46|||0
;|||1236|||76|||78|||0
;|||1240|||77|||6|||0
;|||1241|||77|||33|||0
;|||1242|||77|||42|||0
;|||1243|||77|||53|||0
;|||1244|||77|||64|||0
;|||1245|||77|||69|||0
;|||1259|||78|||6|||0
;|||1260|||78|||13|||0
;|||1261|||78|||20|||0
;|||1262|||78|||51|||0
;|||1263|||78|||62|||0
;|||1277|||79|||6|||0
;|||1278|||79|||32|||0
;|||1279|||79|||43|||0
;|||1283|||79|||82|||0
;|||1287|||80|||6|||0
;|||1288|||80|||32|||0
;|||1289|||80|||46|||0
;|||1303|||81|||6|||0
;|||1304|||81|||13|||0
;|||1305|||81|||22|||0
;|||1306|||81|||43|||0
;|||1307|||81|||54|||0
;|||1311|||81|||88|||0
;|||1315|||82|||6|||0
;|||1316|||82|||13|||0
;|||1317|||82|||41|||0
;|||1318|||82|||52|||0
;|||1319|||82|||57|||0
;|||1328|||83|||6|||0
;|||1329|||83|||32|||0
;|||1330|||83|||38|||0
;|||1331|||83|||49|||0
;|||1335|||83|||86|||0
;|||1348|||84|||6|||0
;|||1349|||84|||13|||0
;|||1350|||84|||38|||0
;|||1351|||84|||49|||0
;|||1354|||84|||73|||0
;|||1356|||84|||96|||0
;|||1361|||85|||6|||0
;|||1362|||85|||13|||0
;|||1363|||85|||29|||0
;|||1364|||85|||51|||0
;|||1369|||85|||99|||0
;|||1373|||86|||6|||0
;|||1374|||86|||18|||0
;|||1375|||86|||26|||0
;|||1376|||86|||34|||0
;|||1377|||86|||50|||0
;|||1378|||86|||56|||0
;|||1379|||86|||61|||0
;|||1403|||87|||6|||0
;|||1404|||87|||13|||0
;|||1405|||87|||39|||0
;|||1406|||87|||50|||0
;|||1410|||87|||83|||0
;|||1411|||87|||93|||0
;|||1420|||88|||6|||0
;|||1421|||88|||13|||0
;|||1422|||88|||20|||0
;|||1423|||88|||27|||0
;|||1424|||88|||60|||0
;|||1426|||88|||73|||0
;|||1434|||89|||6|||0
;|||1435|||89|||13|||0
;|||1436|||89|||20|||0
;|||1437|||89|||54|||0
;|||1438|||89|||60|||0
;|||1439|||89|||71|||0
;|||1440|||89|||82|||0
;|||1454|||90|||6|||0
;|||1455|||90|||13|||0
;|||1456|||90|||20|||0
;|||1457|||90|||27|||0
;|||1458|||90|||43|||0
;|||1459|||90|||69|||0
;|||1464|||90|||123|||0
;|||1468|||91|||6|||0
;|||1469|||91|||13|||0
;|||1470|||91|||20|||0
;|||1471|||91|||48|||0
;|||1472|||91|||59|||0
;|||1479|||92|||6|||0
;|||1480|||92|||32|||0
;|||1481|||92|||43|||0
;|||1485|||92|||82|||0
;|||1496|||93|||6|||0
;|||1497|||93|||13|||0
;|||1498|||93|||38|||0
;|||1499|||93|||49|||0
;|||1503|||93|||83|||0
;|||1507|||94|||6|||0
;|||1508|||94|||13|||0
;|||1509|||94|||20|||0
;|||1510|||94|||27|||0
;|||1511|||94|||53|||0
;|||1512|||94|||67|||0
;|||1521|||95|||6|||0
;|||1522|||95|||13|||0
;|||1523|||95|||39|||0
;|||1524|||95|||50|||0
;|||1528|||95|||86|||0
;|||1532|||96|||6|||0
;|||1533|||96|||22|||0
;|||1534|||96|||32|||0
;|||1550|||97|||6|||0
;|||1551|||97|||13|||0
;|||1552|||97|||20|||0
;|||1553|||97|||27|||0
;|||1554|||97|||58|||0
;|||1555|||97|||69|||0
;|||1564|||98|||6|||0
;|||1565|||98|||13|||0
;|||1566|||98|||38|||0
;|||1567|||98|||49|||0
;|||1570|||98|||74|||0
;|||1571|||98|||81|||0
;|||1575|||99|||6|||0
;|||1576|||99|||13|||0
;|||1577|||99|||20|||0
;|||1578|||99|||31|||0
;|||1579|||99|||59|||0
;|||1580|||99|||64|||0
;|||1582|||99|||74|||0
;|||1585|||99|||103|||0
;|||1593|||100|||6|||0
;|||1594|||100|||34|||0
;|||1595|||100|||39|||0
;|||1596|||100|||47|||0
;|||1601|||100|||92|||0
;|||1605|||101|||6|||0
;|||1606|||101|||13|||0
;|||1607|||101|||20|||0
;|||1608|||101|||27|||0
;|||1609|||101|||59|||0
;|||1610|||101|||70|||0
;|||1621|||102|||6|||0
;|||1622|||102|||13|||0
;|||1623|||102|||39|||0
;|||1624|||102|||50|||0
;|||1628|||102|||86|||0
;|||1632|||103|||6|||0
;|||1633|||103|||13|||0
;|||1634|||103|||20|||0
;|||1635|||103|||27|||0
;|||1636|||103|||34|||0
;|||1637|||103|||62|||0
;|||1638|||103|||76|||0
;|||1647|||104|||6|||0
;|||1648|||104|||32|||0
;|||1649|||104|||43|||0
;|||1650|||104|||54|||0
;|||1652|||104|||76|||0
;|||1653|||104|||81|||0
;|||1669|||105|||6|||0
;|||1670|||105|||13|||0
;|||1671|||105|||20|||0
;|||1672|||105|||46|||0
;|||1673|||105|||51|||0
;|||1674|||105|||56|||0
;|||1675|||105|||67|||0
;|||1684|||106|||6|||0
;|||1685|||106|||13|||0
;|||1686|||106|||20|||0
;|||1687|||106|||27|||0
;|||1688|||106|||34|||0
;|||1689|||106|||61|||0
;|||1690|||106|||68|||0
;|||1691|||106|||75|||0
;|||1704|||107|||6|||0
;|||1705|||107|||13|||0
;|||1706|||107|||20|||0
;|||1707|||107|||27|||0
;|||1708|||107|||34|||0
;|||1709|||107|||59|||0
;|||1710|||107|||74|||0
;|||1720|||108|||6|||0
;|||1721|||108|||32|||0
;|||1722|||108|||37|||0
;|||1723|||108|||48|||0
;|||1726|||108|||71|||0
;|||1737|||109|||6|||0
;|||1738|||109|||13|||0
;|||1739|||109|||45|||0
;|||1740|||109|||56|||0
;|||1741|||109|||61|||0
;|||1743|||109|||88|||0
;|||1749|||110|||6|||0
;|||1750|||110|||13|||0
;|||1751|||110|||20|||0
;|||1752|||110|||46|||0
;|||1753|||110|||57|||0
;|||1761|||111|||6|||0
;|||1762|||111|||13|||0
;|||1763|||111|||20|||0
;|||1764|||111|||52|||0
;|||1765|||111|||65|||0
;|||1777|||112|||6|||0
;|||1778|||112|||34|||0
;|||1779|||112|||37|||0
;|||1780|||112|||48|||0
;|||1783|||112|||71|||0
;|||1793|||113|||6|||0
;|||1794|||113|||13|||0
;|||1795|||113|||20|||0
;|||1796|||113|||52|||0
;|||1797|||113|||63|||0
;|||1807|||114|||6|||0
;|||1808|||114|||32|||0
;|||1809|||114|||43|||0
;|||1814|||114|||81|||0
;|||1826|||115|||6|||0
;|||1827|||115|||13|||0
;|||1828|||115|||38|||0
;|||1829|||115|||49|||0
;|||1837|||116|||6|||0
;|||1838|||116|||13|||0
;|||1839|||116|||20|||0
;|||1840|||116|||30|||0
;|||1841|||116|||62|||0
;|||1842|||116|||65|||0
;|||1843|||116|||76|||0
;|||1853|||117|||6|||0
;|||1854|||117|||31|||0
;|||1855|||117|||42|||0
;|||1869|||118|||6|||0
;|||1870|||118|||13|||0
;|||1871|||118|||30|||0
;|||1872|||118|||36|||0
;|||1873|||118|||42|||0
;|||1874|||118|||48|||0
;|||1875|||118|||76|||0
;|||1891|||119|||6|||0
;|||1892|||119|||13|||0
;|||1893|||119|||20|||0
;|||1894|||119|||50|||0
;|||1895|||119|||61|||0
;|||1898|||119|||87|||0
;|||1909|||120|||6|||0
;|||1910|||120|||17|||0
;|||1911|||120|||39|||0
;|||1912|||120|||52|||0
;|||1913|||120|||69|||0
;|||1926|||121|||6|||0
;|||1927|||121|||24|||0
;|||1928|||121|||48|||0
;|||1930|||121|||76|||0
;|||1931|||121|||83|||0
;|||1935|||122|||6|||0
;|||1936|||122|||32|||0
;|||1937|||122|||43|||0
;|||1938|||122|||46|||0
;|||1941|||122|||69|||0
;|||1953|||123|||6|||0
;|||1954|||123|||13|||0
;|||1955|||123|||20|||0
;|||1956|||123|||27|||0
;|||1957|||123|||54|||0
;|||1958|||123|||78|||0
;|||1978|||124|||6|||0
;|||1979|||124|||32|||0
;|||1980|||124|||48|||0
;|||1983|||124|||72|||0
;|||1993|||125|||6|||0
;|||1994|||125|||13|||0
;|||1995|||125|||38|||0
;|||1996|||125|||49|||0
;|||2004|||126|||6|||0
;|||2005|||126|||32|||0
;|||2006|||126|||38|||0
;|||2007|||126|||41|||0
;|||2008|||126|||57|||0
;|||2011|||126|||80|||0
;|||2019|||127|||6|||0
;|||2020|||127|||31|||0
;|||2021|||127|||44|||0
;|||2024|||127|||68|||0
;|||2036|||128|||6|||0
;|||2037|||128|||31|||0
;|||2038|||128|||42|||0
;|||2039|||128|||45|||0
;|||2042|||128|||68|||0
;|||2053|||129|||6|||0
;|||2054|||129|||31|||0
;|||2055|||129|||42|||0
;|||2056|||129|||45|||0
;|||2070|||130|||6|||0
;|||2071|||130|||31|||0
;|||2072|||130|||44|||0
;|||2073|||130|||55|||0
;|||2076|||130|||81|||0
;|||2084|||131|||6|||0
;|||2085|||131|||13|||0
;|||2086|||131|||20|||0
;|||2087|||131|||27|||0
;|||2088|||131|||34|||0
;|||2089|||131|||68|||0
;|||2090|||131|||71|||0
;|||2097|||132|||6|||0
;|||2098|||132|||13|||0
;|||2099|||132|||39|||0
;|||2100|||132|||50|||0
;|||2104|||132|||86|||0
;|||2108|||133|||6|||0
;|||2109|||133|||13|||0
;|||2110|||133|||20|||0
;|||2111|||133|||46|||0
;|||2112|||133|||57|||0
;|||2121|||134|||6|||0
;|||2122|||134|||34|||0
;|||2123|||134|||49|||0
;|||2139|||135|||6|||0
;|||2140|||135|||13|||0
;|||2141|||135|||38|||0
;|||2142|||135|||47|||0
;|||2146|||135|||80|||0
;|||2151|||135|||126|||0
;|||2163|||136|||6|||0
;|||2164|||136|||13|||0
;|||2165|||136|||20|||0
;|||2166|||136|||27|||0
;|||2167|||136|||34|||0
;|||2168|||136|||64|||0
;|||2169|||136|||75|||0
;|||2178|||138|||6|||0
;|||2179|||138|||13|||0
;|||2180|||138|||20|||0
;|||2181|||138|||27|||0
;|||2182|||138|||59|||0
;|||2183|||138|||72|||0
;|||2192|||139|||6|||0
;|||2193|||139|||32|||0
;|||2194|||139|||43|||0
;|||2202|||140|||6|||0
;|||2203|||140|||32|||0
;|||2204|||140|||37|||0
;|||2205|||140|||42|||0
;|||2206|||140|||47|||0
;|||2209|||140|||71|||0
;|||2219|||141|||6|||0
;|||2220|||141|||13|||0
;|||2221|||141|||20|||0
;|||2222|||141|||27|||0
;|||2223|||141|||72|||0
;|||2233|||142|||6|||0
;|||2234|||142|||32|||0
;|||2235|||142|||43|||0
;|||2239|||142|||79|||0
;|||2243|||143|||6|||0
;|||2244|||143|||31|||0
;|||2245|||143|||42|||0
;|||2246|||143|||53|||0
;|||2249|||143|||79|||0
;|||2259|||144|||6|||0
;|||2260|||144|||13|||0
;|||2261|||144|||20|||0
;|||2262|||144|||27|||0
;|||2263|||144|||34|||0
;|||2264|||144|||41|||0
;|||2266|||144|||83|||0
;|||2268|||144|||107|||0
;|||2281|||145|||6|||0
;|||2282|||145|||32|||0
;|||2283|||145|||43|||0
;|||2284|||145|||48|||0
;|||2298|||146|||6|||0
;|||2299|||146|||32|||0
;|||2300|||146|||35|||0
;|||2301|||146|||46|||0
;|||2302|||146|||51|||0
;|||2304|||146|||75|||0
;|||2312|||147|||6|||0
;|||2313|||147|||13|||0
;|||2314|||147|||38|||0
;|||2315|||147|||49|||0
;|||2319|||147|||83|||0
;|||2323|||148|||6|||0
;|||2324|||148|||13|||0
;|||2325|||148|||20|||0
;|||2326|||148|||51|||0
;|||2327|||148|||62|||0
;|||2331|||148|||107|||0
;|||2335|||149|||6|||0
;|||2336|||149|||13|||0
;|||2337|||149|||44|||0
;|||2338|||149|||55|||0
;|||2342|||149|||94|||0
;|||2346|||150|||6|||0
;|||2347|||150|||28|||0
;|||2348|||150|||33|||0
;|||2349|||150|||38|||0
;|||2350|||150|||41|||0
;|||2351|||150|||52|||0
;|||2354|||150|||75|||0
;|||2370|||151|||6|||0
;|||2371|||151|||13|||0
;|||2372|||151|||20|||0
;|||2373|||151|||27|||0
;|||2374|||151|||34|||0
;|||2375|||151|||52|||0
;|||2376|||151|||74|||0
;|||2384|||152|||6|||0
;|||2385|||152|||31|||0
;|||2386|||152|||34|||0
;|||2387|||152|||45|||0
;|||2388|||152|||62|||0
;|||2391|||152|||87|||0
;|||2401|||153|||6|||0
;|||2402|||153|||13|||0
;|||2403|||153|||20|||0
;|||2404|||153|||51|||0
;|||2405|||153|||65|||0
;|||2415|||154|||6|||0
;|||2416|||154|||24|||0
;|||2417|||154|||46|||0
;|||2432|||155|||6|||0
;|||2433|||155|||13|||0
;|||2434|||155|||45|||0
;|||2440|||156|||6|||0
;|||2441|||156|||20|||0
;|||2442|||156|||31|||0
;|||2457|||157|||6|||0
;|||2458|||157|||13|||0
;|||2459|||157|||20|||0
;|||2460|||157|||27|||0
;|||2461|||157|||42|||0
;|||2462|||157|||71|||0
;|||2463|||157|||80|||0
;|||2495|||157|||309|||0
;|||2500|||158|||6|||0
;|||2501|||158|||13|||0
;|||2502|||158|||20|||0
;|||2503|||158|||27|||0
;|||2504|||158|||34|||0
;|||2505|||158|||63|||0
;|||2509|||158|||101|||0
;|||2526|||159|||6|||0
;|||2527|||159|||13|||0
;|||2528|||159|||20|||0
;|||2529|||159|||46|||0
;|||2530|||159|||57|||0
;|||2534|||159|||91|||0
;|||2538|||160|||6|||0
;|||2539|||160|||13|||0
;|||2540|||160|||20|||0
;|||2541|||160|||29|||0
;|||2542|||160|||36|||0
;|||2543|||160|||67|||0
;|||2544|||160|||78|||0
;|||2553|||161|||6|||0
;|||2554|||161|||13|||0
;|||2555|||161|||20|||0
;|||2556|||161|||27|||0
;|||2557|||161|||57|||0
;|||2558|||161|||68|||0
;|||2568|||162|||6|||0
;|||2569|||162|||32|||0
;|||2570|||162|||43|||0
;|||2576|||163|||6|||0
;|||2577|||163|||13|||0
;|||2578|||163|||41|||0
;|||2579|||163|||46|||0
;|||2580|||163|||67|||0
;|||2601|||164|||6|||0
;|||2602|||164|||35|||0
;|||2603|||164|||46|||0
;|||2617|||165|||6|||0
;|||2618|||165|||32|||0
;|||2619|||165|||43|||0
;|||2620|||165|||48|||0
;|||2621|||165|||69|||0
;|||2635|||166|||6|||0
;|||2636|||166|||13|||0
;|||2637|||166|||20|||0
;|||2638|||166|||43|||0
;|||2639|||166|||54|||0
;|||2640|||166|||65|||0
;|||2641|||166|||74|||0
;|||2655|||167|||6|||0
;|||2656|||167|||13|||0
;|||2657|||167|||38|||0
;|||2658|||167|||49|||0
;|||2661|||167|||74|||0
;|||2662|||167|||87|||0
;|||2666|||168|||6|||0
;|||2667|||168|||13|||0
;|||2668|||168|||20|||0
;|||2669|||168|||27|||0
;|||2670|||168|||34|||0
;|||2671|||168|||41|||0
;|||2672|||168|||67|||0
;|||2673|||168|||78|||0
;|||2674|||168|||81|||0
;|||2681|||169|||6|||0
;|||2682|||169|||13|||0
;|||2683|||169|||44|||0
;|||2684|||169|||55|||0
;|||2685|||169|||60|||0
;|||2694|||170|||6|||0
;|||2695|||170|||31|||0
;|||2696|||170|||40|||0
;|||2698|||170|||50|||0
;|||2699|||170|||55|||0
;|||2702|||170|||78|||0
;|||2712|||171|||6|||0
;|||2713|||171|||13|||0
;|||2714|||171|||20|||0
;|||2715|||171|||56|||0
;|||2716|||171|||69|||0
;|||2717|||171|||72|||0
;|||2720|||171|||100|||0
;|||2730|||172|||6|||0
;|||2731|||172|||13|||0
;|||2732|||172|||20|||0
;|||2733|||172|||27|||0
;|||2734|||172|||34|||0
;|||2735|||172|||41|||0
;|||2736|||172|||48|||0
;|||2737|||172|||55|||0
;|||2738|||172|||63|||0
;|||2739|||172|||67|||0
;|||2740|||172|||71|||0
;|||2757|||173|||6|||0
;|||2759|||173|||64|||0
;|||2762|||173|||88|||0
;|||2770|||174|||6|||0
